Time (s),T_model_0_x3.0mm (°C),T_exp_0_x3.0mm (°C),T_model_1_x8.0mm (°C),T_exp_1_x8.0mm (°C),T_model_2_x13.0mm (°C),T_exp_2_x13.0mm (°C),T_model_3_x18.0mm (°C),T_exp_3_x18.0mm (°C),T_model_4_x23.0mm (°C),T_exp_4_x23.0mm (°C),T_model_5_x28.0mm (°C),T_exp_5_x28.0mm (°C),T_model_6_x33.0mm (°C),T_exp_6_x33.0mm (°C),T_model_7_x38.0mm (°C),T_exp_7_x38.0mm (°C)
41.10719084739685,26.539934963009394,26.61813,26.538966094197228,26.5976,26.336931926792502,26.35205,26.331456593862367,26.35297,26.291577692365543,26.32944,25.966380887333916,26.00266,26.032146060354556,26.10516,25.923865615521677,26.01093
41.183151960372925,26.53499928149732,26.60471,26.535327974829553,26.5936,26.335071631531648,26.35098,26.331075718548757,26.35358,26.29247328861714,26.33282,25.968263124953495,26.00696,26.03428478666219,26.10925,25.926143950604718,26.01337
41.260298013687134,26.530181956644125,26.59387,26.531633103339313,26.58994,26.3331845249876,26.3504,26.33068890184612,26.3551,26.293382855545094,26.33545,25.970174724166053,26.00836,26.036456875607296,26.11087,25.928457826124674,26.01453
41.34308695793152,26.525054259728805,26.57477,26.52766796842114,26.58353,26.33115938498696,26.35126,26.330273791220865,26.35947,26.294358953251326,26.33862,25.972226148365053,26.01041,26.038787843205053,26.11292,25.93094095135507,26.0177
41.41460084915161,26.520624905510573,26.56409,26.524242846506624,26.57901,26.329410049456314,26.35132,26.329915214645574,26.36066,26.295202115896057,26.34045,25.973998188440603,26.01245,26.040801355573702,26.11502,25.933085898959284,26.01984
41.48810195922851,26.5160724689642,26.5488,26.520722547742693,26.57187,26.327612103613824,26.34717,26.329546673990304,26.36172,26.29606870823645,26.34488,25.97577578306753,26.017,26.04287081916636,26.11719,25.935290450093014,26.02075
41.568832874298096,26.511072240154043,26.53711,26.517005848896517,26.56708,26.325637306050115,26.3461,26.329141882493833,26.36295,26.29702054137964,26.34695,25.977414374940036,26.01895,26.045143841837227,26.11865,25.937711847948872,26.02167
41.643189907073975,26.506466790343357,26.51834,26.513626428384175,26.56094,26.32381842307271,26.3454,26.328769050171235,26.36447,26.297897225214626,26.34857,25.9789235964008,26.02124,26.04712609363548,26.12222,25.93989119187047,26.02585
41.71887707710266,26.50177895585256,26.5076,26.5101865550411,26.55548,26.321967002971153,26.34399,26.32838954843026,26.36511,26.298789591625752,26.35071,25.98045981559954,26.02322,26.048977962015446,26.12384,25.941997936743732,26.02774
41.79362893104553,26.497149052012432,26.48956,26.506789190472887,26.54553,26.32013846208416,26.34021,26.328014736441624,26.36688,26.29932805539074,26.35483,25.98197705072836,26.02631,26.050806945641185,26.12555,25.944078647186483,26.02902
41.869377851486206,26.491686680153467,26.478,26.503346510662134,26.53967,26.318285531476214,26.33838,26.327634925078964,26.36768,26.299864778806505,26.3566,25.98351452327253,26.02802,26.052660324893278,26.12701,25.946187110876345,26.03165
41.94232702255249,26.48626426335503,26.46094,26.500031075445634,26.53351,26.316501086878105,26.33551,26.327226367180867,26.36627,26.30038166443397,26.35812,25.984995169425396,26.03128,26.054445201553236,26.13126,25.948217643819966,26.03448
42.01956796646118,26.480522832908928,26.45016,26.496520585307806,26.52686,26.31449087780542,26.3324,26.32654005648626,26.36664,26.300928959669474,26.36005,25.986562925505012,26.03293,26.056335086742617,26.13293,25.950367637835118,26.03589
42.10519289970398,26.47415820847805,26.43079,26.492629054877312,26.51605,26.31222871234289,26.32968,26.325779251342823,26.36923,26.30153566015283,26.36243,25.98830085105156,26.03503,26.05843010636548,26.13409,25.952750999362106,26.03827
