h_W_per_m2K,x_mm,temperature_C
28.363025210084032,0.8367346938775511,29.819102873622
28.363025210084032,1.6734693877551021,29.812471192589552
28.363025210084032,2.510204081632653,29.805955993002417
28.363025210084032,3.3469387755102042,29.79955698009999
28.363025210084032,4.183673469387755,29.793275137998783
28.363025210084032,5.020408163265306,29.787111815339287
28.363025210084032,5.857142857142857,29.781068407315328
28.363025210084032,6.6938775510204085,29.775146286201466
28.363025210084032,7.530612244897959,29.769347039138264
28.363025210084032,8.36734693877551,29.763668984447598
28.363025210084032,9.204081632653061,29.758113687743965
28.363025210084032,10.040816326530612,29.752689056042616
28.363025210084032,10.877551020408164,29.747398696623645
28.363025210084032,11.714285714285714,29.7422461489804
28.363025210084032,12.551020408163264,29.73723414568623
28.363025210084032,13.387755102040817,29.732386807733313
28.363025210084032,14.224489795918368,29.727706808210925
28.363025210084032,15.061224489795919,29.72316450538902
28.363025210084032,15.897959183673468,29.718755177962404
28.363025210084032,16.73469387755102,29.714473191467015
28.363025210084032,17.57142857142857,29.710312633028973
28.363025210084032,18.408163265306122,29.706267909838324
28.363025210084032,19.244897959183675,29.702333525543075
28.363025210084032,20.081632653061224,29.69850411963801
28.363025210084032,20.918367346938776,29.694775071081484
28.363025210084032,21.75510204081633,29.691142621720804
28.363025210084032,22.591836734693874,29.68760442894986
28.363025210084032,23.428571428571427,29.684138112652438
28.363025210084032,24.26530612244898,29.68074690506222
28.363025210084032,25.10204081632653,29.677456413619414
28.363025210084032,25.93877551020408,29.674272912281154
28.363025210084032,26.775510204081634,29.671203244670135
28.363025210084032,27.612244897959183,29.66825346842065
28.363025210084032,28.448979591836736,29.66545900556574
28.363025210084032,29.285714285714285,29.66281686307121
28.363025210084032,30.122448979591837,29.66029848032516
28.363025210084032,30.95918367346939,29.65790034780359
28.363025210084032,31.795918367346935,29.65561801259258
28.363025210084032,32.63265306122449,29.653447192103464
28.363025210084032,33.46938775510204,29.651369054250832
28.363025210084032,34.30612244897959,29.649385244374958
28.363025210084032,35.14285714285714,29.64750774816425
28.363025210084032,35.97959183673469,29.645737586935557
28.363025210084032,36.816326530612244,29.644076591530606
28.363025210084032,37.6530612244898,29.642527033628756
28.363025210084032,38.48979591836735,29.64109136586597
28.363025210084032,39.3265306122449,29.63977200755031
28.363025210084032,40.16326530612245,29.638571074679216
28.363025210084032,41.0,29.637490043627317
29.10924369747899,0.0,29.795008984432254
29.10924369747899,0.8367346938775511,29.788134172457564
29.10924369747899,1.6734693877551021,29.78138102574412
29.10924369747899,2.510204081632653,29.77474672169712
29.10924369747899,3.3469387755102042,29.768230967676626
29.10924369747899,4.183673469387755,29.761834711663393
29.10924369747899,5.020408163265306,29.755559288907946
29.10924369747899,5.857142857142857,29.74940604848541
29.10924369747899,6.6938775510204085,29.743376356457617
29.10924369747899,7.530612244897959,29.73747176738287
29.10924369747899,8.36734693877551,29.73169059693623
29.10924369747899,9.204081632653061,29.726034401189917
29.10924369747899,10.040816326530612,29.72051097222424
29.10924369747899,10.877551020408164,29.715123862685182
29.10924369747899,11.714285714285714,29.709876557562954
29.10924369747899,12.551020408163264,29.704771759761588
29.10924369747899,13.387755102040817,29.69983327704273
29.10924369747899,14.224489795918368,29.695063748594364
29.10924369747899,15.061224489795919,29.69043387701462
29.10924369747899,15.897959183673468,29.68593899430084
29.10924369747899,16.73469387755102,29.68157352453009
29.10924369747899,17.57142857142857,29.67733162054959
29.10924369747899,18.408163265306122,29.673207752645013
29.10924369747899,19.244897959183675,29.669196477821497
29.10924369747899,20.081632653061224,29.665292499124973
29.10924369747899,20.918367346938776,29.66149124559705
29.10924369747899,21.75510204081633,29.65778899481509
29.10924369747899,22.591836734693874,29.654183427949825
29.10924369747899,23.428571428571427,29.65065243330318
29.10924369747899,24.26530612244898,29.647199197808654
29.10924369747899,25.10204081632653,29.64384900803824
29.10924369747899,25.93877551020408,29.64060805962877
29.10924369747899,26.775510204081634,29.637483106025375
29.10924369747899,27.612244897959183,29.634480125774
29.10924369747899,28.448979591836736,29.631634103559445
29.10924369747899,29.285714285714285,29.628942080913962
29.10924369747899,30.122448979591837,29.62637583846792
29.10924369747899,30.95918367346939,29.62393190731297
29.10924369747899,31.795918367346935,29.621605885219594
29.10924369747899,32.63265306122449,29.6193935374345
29.10924369747899,33.46938775510204,29.617276258528893
29.10924369747899,34.30612244897959,29.615255670731944
29.10924369747899,35.14285714285714,29.61334361102522
29.10924369747899,35.97959183673469,29.611541085972327
29.10924369747899,36.816326530612244,29.609849900237702
29.10924369747899,37.6530612244898,29.608272297125026
29.10924369747899,38.48979591836735,29.606810695685482
29.10924369747899,39.3265306122449,29.60546748389128
29.10924369747899,40.16326530612245,29.60424475074528
29.10924369747899,41.0,29.603143951842796
29.85546218487395,0.0,29.768345564601102
29.85546218487395,0.8367346938775511,29.761338001166223
29.85546218487395,1.6734693877551021,29.75445446039954
29.85546218487395,2.510204081632653,29.747692187534156
29.85546218487395,3.3469387755102042,29.741050841400583
29.85546218487395,4.183673469387755,29.734531355423307
29.85546218487395,5.020408163265306,29.72813507408073
29.85546218487395,5.857142857142857,29.721863319575554
29.85546218487395,6.6938775510204085,29.71571743557241
29.85546218487395,7.530612244897959,29.709698947615575
29.85546218487395,8.36734693877551,29.70380620594262
29.85546218487395,9.204081632653061,29.698040734607808
29.85546218487395,10.040816326530612,29.692410254223027
29.85546218487395,10.877551020408164,29.686918284673975
29.85546218487395,11.714285714285714,29.681568273850633
29.85546218487395,12.551020408163264,29.67636289617013
29.85546218487395,13.387755102040817,29.671325741396785
29.85546218487395,14.224489795918368,29.666459414902796
29.85546218487395,15.061224489795919,29.66173490110395
29.85546218487395,15.897959183673468,29.657147573556237
29.85546218487395,16.73469387755102,29.65269191250517
29.85546218487395,17.57142857142857,29.648362123479437
29.85546218487395,18.408163265306122,29.644152732831486
29.85546218487395,19.244897959183675,29.640058347122853
29.85546218487395,20.081632653061224,29.636073721641075
29.85546218487395,20.918367346938776,29.632194328990394
29.85546218487395,21.75510204081633,29.628416482257474
29.85546218487395,22.591836734693874,29.624737886622107
29.85546218487395,23.428571428571427,29.621136636904254
29.85546218487395,24.26530612244898,29.617615891178556
29.85546218487395,25.10204081632653,29.61420069780127
29.85546218487395,25.93877551020408,29.610897191241516
29.85546218487395,26.775510204081634,29.607712059960164
29.85546218487395,27.612244897959183,29.604651225175285
29.85546218487395,28.448979591836736,29.60174933880634
29.85546218487395,29.285714285714285,29.59900346810287
29.85546218487395,30.122448979591837,29.59638565946254
29.85546218487395,30.95918367346939,29.59389247671165
29.85546218487395,31.795918367346935,29.591519554991272
29.85546218487395,32.63265306122449,29.589262701072904
29.85546218487395,33.46938775510204,29.58710348347062
29.85546218487395,34.30612244897959,29.585043507710733
29.85546218487395,35.14285714285714,29.58309449671977
29.85546218487395,35.97959183673469,29.581257445471532
29.85546218487395,36.816326530612244,29.579534139920728
29.85546218487395,37.6530612244898,29.577926799943505
29.85546218487395,38.48979591836735,29.576437821301372
29.85546218487395,39.3265306122449,29.575069565794013
29.85546218487395,40.16326530612245,29.573824101977504
29.85546218487395,41.0,29.57270287000575
30.60168067226891,0.0,29.7384313949121
30.60168067226891,0.8367346938775511,29.731308258913167
30.60168067226891,1.6734693877551021,29.72431119516144
30.60168067226891,2.510204081632653,29.717437497543393
30.60168067226891,3.3469387755102042,29.710686872838618
30.60168067226891,4.183673469387755,29.70406023998021
30.60168067226891,5.020408163265306,29.697558902097885
30.60168067226891,5.857142857142857,29.691184172161645
30.60168067226891,6.6938775510204085,29.68493737185604
30.60168067226891,7.530612244897959,29.678820010915537
30.60168067226891,8.36734693877551,29.672830455256772
30.60168067226891,9.204081632653061,29.666970204686354
30.60168067226891,10.040816326530612,29.661246857388324
30.60168067226891,10.877551020408164,29.65566388141763
30.60168067226891,11.714285714285714,29.65022467157384
30.60168067226891,12.551020408163264,29.64493185634769
30.60168067226891,13.387755102040817,29.639808667771632
30.60168067226891,14.224489795918368,29.634857676466034
30.60168067226891,15.061224489795919,29.63005028189368
30.60168067226891,15.897959183673468,29.625381915279878
30.60168067226891,16.73469387755102,29.6208471292711
30.60168067226891,17.57142857142857,29.61644020477439
30.60168067226891,18.408163265306122,29.61215574508997
30.60168067226891,19.244897959183675,29.607988426608753
30.60168067226891,20.081632653061224,29.603933072688644
30.60168067226891,20.918367346938776,29.599985215767255
30.60168067226891,21.75510204081633,29.59614121784624
30.60168067226891,22.591836734693874,29.592398806269124
30.60168067226891,23.428571428571427,29.588736389559724
30.60168067226891,24.26530612244898,29.585157073944174
30.60168067226891,25.10204081632653,29.581685536307113
30.60168067226891,25.93877551020408,29.578327816916445
30.60168067226891,26.775510204081634,29.5750905005263
30.60168067226891,27.612244897959183,29.571979415674896
30.60168067226891,28.448979591836736,29.56902870759436
30.60168067226891,29.285714285714285,29.56623547975738
30.60168067226891,30.122448979591837,29.563572179680445
30.60168067226891,30.95918367346939,29.561035416749753
30.60168067226891,31.795918367346935,29.558620882436244
30.60168067226891,32.63265306122449,29.556324439505094
30.60168067226891,33.46938775510204,29.554127923200884
30.60168067226891,34.30612244897959,29.552032906989655
30.60168067226891,35.14285714285714,29.550050944286973
30.60168067226891,35.97959183673469,29.54818301149509
30.60168067226891,36.816326530612244,29.54643086396785
30.60168067226891,37.6530612244898,29.54479668606608
30.60168067226891,38.48979591836735,29.543282836386165
30.60168067226891,39.3265306122449,29.541891640845567
30.60168067226891,40.16326530612245,29.540625135332593
30.60168067226891,41.0,29.53948473652814
31.347899159663864,0.0,29.71165940816831
31.347899159663864,0.8367346938775511,29.70441330206817
31.347899159663864,1.6734693877551021,29.697295648317535
31.347899159663864,2.510204081632653,29.690303722526682
31.347899159663864,3.3469387755102042,29.683437232122078
31.347899159663864,4.183673469387755,29.676697089752945
31.347899159663864,5.020408163265306,29.670084558486828
31.347899159663864,5.857142857142857,29.663600941821688
31.347899159663864,6.6938775510204085,29.65724753631743
31.347899159663864,7.530612244897959,29.651025830227137
31.347899159663864,8.36734693877551,29.64493417782255
31.347899159663864,9.204081632653061,29.63897406437126
31.347899159663864,10.040816326530612,29.633153012115198
31.347899159663864,10.877551020408164,29.62747443081295
31.347899159663864,11.714285714285714,29.62194168013598
31.347899159663864,12.551020408163264,29.6165573465741
31.347899159663864,13.387755102040817,29.611344433153814
31.347899159663864,14.224489795918368,29.606305475547607
31.347899159663864,15.061224489795919,29.60141212957124
31.347899159663864,15.897959183673468,29.59665986406919
31.347899159663864,16.73469387755102,29.592043269081994
31.347899159663864,17.57142857142857,29.587556674647455
31.347899159663864,18.408163265306122,29.583194720008628
31.347899159663864,19.244897959183675,29.578952127335867
31.347899159663864,20.081632653061224,29.574823757903452
31.347899159663864,20.918367346938776,29.570805177834526
31.347899159663864,21.75510204081633,29.566892774126533
31.347899159663864,22.591836734693874,29.56308428829776
31.347899159663864,23.428571428571427,29.559358327132024
31.347899159663864,24.26530612244898,29.5557179573484
31.347899159663864,25.10204081632653,29.55218761785546
31.347899159663864,25.93877551020408,29.548773279760322
31.347899159663864,26.775510204081634,29.545481462554303
31.347899159663864,27.612244897959183,29.542317933906997
31.347899159663864,28.448979591836736,29.539316509182335
31.347899159663864,29.285714285714285,29.536474311419397
31.347899159663864,30.122448979591837,29.533764048978103
31.347899159663864,30.95918367346939,29.53118235389544
31.347899159663864,31.795918367346935,29.52872496099646
31.347899159663864,32.63265306122449,29.526387765171613
31.347899159663864,33.46938775510204,29.52415276630564
31.347899159663864,34.30612244897959,29.52202152709511
31.347899159663864,35.14285714285714,29.52000548249207
31.347899159663864,35.97959183673469,29.51810559740988
31.347899159663864,36.816326530612244,29.516323611281624
31.347899159663864,37.6530612244898,29.51466168154761
31.347899159663864,38.48979591836735,29.513122143755766
31.347899159663864,39.3265306122449,29.511707299760136
31.347899159663864,40.16326530612245,29.510419163897193
31.347899159663864,41.0,29.50925913834556
32.09411764705882,0.0,29.68642284881708
32.09411764705882,0.8367346938775511,29.679047015454383
32.09411764705882,1.6734693877551021,29.671801617382723
32.09411764705882,2.510204081632653,29.664683967703766
32.09411764705882,3.3469387755102042,29.65769378243139
32.09411764705882,4.183673469387755,29.65083197092393
32.09411764705882,5.020408163265306,29.64409985204258
32.09411764705882,5.857142857142857,29.637498685629197
32.09411764705882,6.6938775510204085,29.631029828799335
32.09411764705882,7.530612244897959,29.624694792731837
32.09411764705882,8.36734693877551,29.61849195191289
32.09411764705882,9.204081632653061,29.612422785895433
32.09411764705882,10.040816326530612,29.60649481337194
32.09411764705882,10.877551020408164,29.600711424845066
32.09411764705882,11.714285714285714,29.595075953711646
32.09411764705882,12.551020408163264,29.589590989206744
32.09411764705882,13.387755102040817,29.58427937033621
32.09411764705882,14.224489795918368,29.579143607607207
32.09411764705882,15.061224489795919,29.574155608264622
32.09411764705882,15.897959183673468,29.569310881477364
32.09411764705882,16.73469387755102,29.564604079127886
32.09411764705882,17.57142857142857,29.560029575880463
32.09411764705882,18.408163265306122,29.555582080900294
32.09411764705882,19.244897959183675,29.551256349879324
32.09411764705882,20.081632653061224,29.547047292845434
32.09411764705882,20.918367346938776,29.54295052759169
32.09411764705882,21.75510204081633,29.53896247575993
32.09411764705882,22.591836734693874,29.535080898080572
32.09411764705882,23.428571428571427,29.53128458740645
32.09411764705882,24.26530612244898,29.527576585560894
32.09411764705882,25.10204081632653,29.523981128126856
32.09411764705882,25.93877551020408,29.52050414040524
32.09411764705882,26.775510204081634,29.517152084429284
32.09411764705882,27.612244897959183,29.513930680548494
32.09411764705882,28.448979591836736,29.51087345410923
32.09411764705882,29.285714285714285,29.507977556163745
32.09411764705882,30.122448979591837,29.505215920776333
32.09411764705882,30.95918367346939,29.502585211806977
32.09411764705882,31.795918367346935,29.50008119676821
32.09411764705882,32.63265306122449,29.497699806692516
32.09411764705882,33.46938775510204,29.49542319604953
32.09411764705882,34.30612244897959,29.493252910080265
32.09411764705882,35.14285714285714,29.491200286556218
32.09411764705882,35.97959183673469,29.48926628339393
32.09411764705882,36.816326530612244,29.48745261722355
32.09411764705882,37.6530612244898,29.485761431489344
32.09411764705882,38.48979591836735,29.484195038572256
32.09411764705882,39.3265306122449,29.482755718884103
32.09411764705882,40.16326530612245,29.481445468890644
32.09411764705882,41.0,29.480265675946256
32.84033613445378,0.0,29.65648982426665
32.84033613445378,0.8367346938775511,29.649007946477433
32.84033613445378,1.6734693877551021,29.64165902080842
32.84033613445378,2.510204081632653,29.634440417366367
32.84033613445378,3.3469387755102042,29.627351822823183
32.84033613445378,4.183673469387755,29.620394111343327
32.84033613445378,5.020408163265306,29.61356851709487
32.84033613445378,5.857142857142857,29.60687627214844
32.84033613445378,6.6938775510204085,29.600318617042287
32.84033613445378,7.530612244897959,29.593896969295727
32.84033613445378,8.36734693877551,29.587609701147432
32.84033613445378,9.204081632653061,29.581458220967587
32.84033613445378,10.040816326530612,29.575449852411538
32.84033613445378,10.877551020408164,29.569587900666154
32.84033613445378,11.714285714285714,29.56387561408277
32.84033613445378,12.551020408163264,29.55831550916703
32.84033613445378,13.387755102040817,29.55293000905993
32.84033613445378,14.224489795918368,29.54772158607892
32.84033613445378,15.061224489795919,29.54266252799217
32.84033613445378,15.897959183673468,29.53774838944879
32.84033613445378,16.73469387755102,29.532973876485016
32.84033613445378,17.57142857142857,29.528333425689283
32.84033613445378,18.408163265306122,29.52382178201952
32.84033613445378,19.244897959183675,29.519433782487113
32.84033613445378,20.081632653061224,29.515164387683154
32.84033613445378,20.918367346938776,29.511009250645404
32.84033613445378,21.75510204081633,29.506964832085796
32.84033613445378,22.591836734693874,29.503028913311134
32.84033613445378,23.428571428571427,29.499180580606193
32.84033613445378,24.26530612244898,29.495422819701083
32.84033613445378,25.10204081632653,29.4917794842434
32.84033613445378,25.93877551020408,29.488256397248918
32.84033613445378,26.775510204081634,29.484859913804847
32.84033613445378,27.612244897959183,29.48159565341842
32.84033613445378,28.448979591836736,29.47849663405603
32.84033613445378,29.285714285714285,29.475560038786092
32.84033613445378,30.122448979591837,29.47275919717554
32.84033613445378,30.95918367346939,29.47009081367284
32.84033613445378,31.795918367346935,29.46755071120271
32.84033613445378,32.63265306122449,29.46513487438492
32.84033613445378,33.46938775510204,29.462825715930965
32.84033613445378,34.30612244897959,29.460624751018663
32.84033613445378,35.14285714285714,29.458543143633335
32.84033613445378,35.97959183673469,29.45658182898245
32.84033613445378,36.816326530612244,29.454742499841373
32.84033613445378,37.6530612244898,29.453027259546662
32.84033613445378,38.48979591836735,29.451438383015184
32.84033613445378,39.3265306122449,29.449978113132886
32.84033613445378,40.16326530612245,29.448648413694972
32.84033613445378,41.0,29.447450650182823
33.586554621848734,0.0,29.633088082079677
33.586554621848734,0.8367346938775511,29.62547451641051
33.586554621848734,1.6734693877551021,29.61799625780617
33.586554621848734,2.510204081632653,29.61065062405291
33.586554621848734,3.3469387755102042,29.603437275023907
33.586554621848734,4.183673469387755,29.59635702470977
33.586554621848734,5.020408163265306,29.589411094793466
33.586554621848734,5.857142857142857,29.58260068898689
33.586554621848734,6.6938775510204085,29.575927060538415
33.586554621848734,7.530612244897959,29.569391599052675
33.586554621848734,8.36734693877551,29.562992711828674
33.586554621848734,9.204081632653061,29.55673181113965
33.586554621848734,10.040816326530612,29.55061616309079
33.586554621848734,10.877551020408164,29.544649078790638
33.586554621848734,11.714285714285714,29.538833784079944
33.586554621848734,12.551020408163264,29.5331727797885
33.586554621848734,13.387755102040817,29.527688361689165
33.586554621848734,14.224489795918368,29.522382977283065
33.586554621848734,15.061224489795919,29.517229121804245
33.586554621848734,15.897959183673468,29.512222394413566
33.586554621848734,16.73469387755102,29.507357539785747
33.586554621848734,17.57142857142857,29.502629049697255
33.586554621848734,18.408163265306122,29.498031716203922
33.586554621848734,19.244897959183675,29.493560414931938
33.586554621848734,20.081632653061224,29.4892101548741
33.586554621848734,20.918367346938776,29.48497662867741
33.586554621848734,21.75510204081633,29.480856327666032
33.586554621848734,22.591836734693874,29.476847056138848
33.586554621848734,23.428571428571427,29.47292805904043
33.586554621848734,24.26530612244898,29.469102304679645
33.586554621848734,25.10204081632653,29.465393479240205
33.586554621848734,25.93877551020408,29.46180737078164
33.586554621848734,26.775510204081634,29.458350287514
33.586554621848734,27.612244897959183,29.455027814064433
33.586554621848734,28.448979591836736,29.451872727438722
33.586554621848734,29.285714285714285,29.448882234171148
33.586554621848734,30.122448979591837,29.446029858201758
33.586554621848734,30.95918367346939,29.443312330020277
33.586554621848734,31.795918367346935,29.440725503981337
33.586554621848734,32.63265306122449,29.43826539436954
33.586554621848734,33.46938775510204,29.435914543888234
33.586554621848734,34.30612244897959,29.433674457448056
33.586554621848734,35.14285714285714,29.43155621664029
33.586554621848734,35.97959183673469,29.42956075066265
33.586554621848734,36.816326530612244,29.427689738285817
33.586554621848734,37.6530612244898,29.42594526767265
33.586554621848734,38.48979591836735,29.424329595673665
33.586554621848734,39.3265306122449,29.422844947960133
33.586554621848734,40.16326530612245,29.4214932710456
33.586554621848734,41.0,29.42027592084078
34.332773109243696,0.0,29.60480499070046
34.332773109243696,0.8367346938775511,29.59709400760395
34.332773109243696,1.6734693877551021,29.589520178712377
34.332773109243696,2.510204081632653,29.58208086343497
34.332773109243696,3.3469387755102042,29.57477575921552
34.332773109243696,4.183673469387755,29.567605682561357
34.332773109243696,5.020408163265306,29.56057182662658
34.332773109243696,5.857142857142857,29.553675403906826
34.332773109243696,6.6938775510204085,29.546917608271144
34.332773109243696,7.530612244897959,29.54029981996419
34.332773109243696,8.36734693877551,29.533820443398383
34.332773109243696,9.204081632653061,29.52748085628898
34.332773109243696,10.040816326530612,29.521288214458167
34.332773109243696,10.877551020408164,29.5152457555265
34.332773109243696,11.714285714285714,29.509356650495107
34.332773109243696,12.551020408163264,29.50362334756455
34.332773109243696,13.387755102040817,29.49806782714096
34.332773109243696,14.224489795918368,29.492692478323676
34.332773109243696,15.061224489795919,29.487470166268327
34.332773109243696,15.897959183673468,29.48239651593693
34.332773109243696,16.73469387755102,29.477466332578505
34.332773109243696,17.57142857142857,29.47267416677335
34.332773109243696,18.408163265306122,29.46801486270032
34.332773109243696,19.244897959183675,29.463483347275833
34.332773109243696,20.081632653061224,29.459074682745623
34.332773109243696,20.918367346938776,29.454784606306934
34.332773109243696,21.75510204081633,29.450609638186084
34.332773109243696,22.591836734693874,29.44654759863582
34.332773109243696,23.428571428571427,29.442577995223587
34.332773109243696,24.26530612244898,29.438703745239298
34.332773109243696,25.10204081632653,29.43494820863145
34.332773109243696,25.93877551020408,29.431317085521982
34.332773109243696,26.775510204081634,29.427816591268144
34.332773109243696,27.612244897959183,29.424452228797175
34.332773109243696,28.448979591836736,29.421256335975446
34.332773109243696,29.285714285714285,29.418226146909937
34.332773109243696,30.122448979591837,29.41533552885827
34.332773109243696,30.95918367346939,29.412581247891136
34.332773109243696,31.795918367346935,29.40995920553903
34.332773109243696,32.63265306122449,29.407465463612482
34.332773109243696,33.46938775510204,29.405082787262874
34.332773109243696,34.30612244897959,29.4028126565493
34.332773109243696,35.14285714285714,29.40066600284083
34.332773109243696,35.97959183673469,29.398643738368644
34.332773109243696,36.816326530612244,29.396747516729004
34.332773109243696,37.6530612244898,29.394979394793697
34.332773109243696,38.48979591836735,29.39334159598166
34.332773109243696,39.3265306122449,29.39183631448504
34.332773109243696,40.16326530612245,29.390465469663052
34.332773109243696,41.0,29.389230396100867
35.07899159663866,0.0,29.580960764334346
35.07899159663866,0.8367346938775511,29.573121229350736
35.07899159663866,1.6734693877551021,29.565421109402024
35.07899159663866,2.510204081632653,29.557857792313925
35.07899159663866,3.3469387755102042,29.5504309962145
35.07899159663866,4.183673469387755,29.54314151856656
35.07899159663866,5.020408163265306,29.5359905380811
35.07899159663866,5.857142857142857,29.5289792469299
35.07899159663866,6.6938775510204085,29.522108833474068
35.07899159663866,7.530612244897959,29.51538066747723
35.07899159663866,8.36734693877551,29.50879316686037
35.07899159663866,9.204081632653061,29.502347694075123
35.07899159663866,10.040816326530612,29.496051349908747
35.07899159663866,10.877551020408164,29.489907349761676
35.07899159663866,11.714285714285714,29.483918835963703
35.07899159663866,12.551020408163264,29.47808823553339
35.07899159663866,13.387755102040817,29.472437338055336
35.07899159663866,14.224489795918368,29.466968510600616
35.07899159663866,15.061224489795919,29.461654857547735
35.07899159663866,15.897959183673468,29.456492054654642
35.07899159663866,16.73469387755102,29.45147495262746
35.07899159663866,17.57142857142857,29.446598150058357
35.07899159663866,18.408163265306122,29.441856541039815
35.07899159663866,19.244897959183675,29.437245099942245
35.07899159663866,20.081632653061224,29.43275893071595
35.07899159663866,20.918367346938776,29.428393808392045
35.07899159663866,21.75510204081633,29.424146285985163
35.07899159663866,22.591836734693874,29.42001420258029
35.07899159663866,23.428571428571427,29.41597725282856
35.07899159663866,24.26530612244898,29.41203832293803
35.07899159663866,25.10204081632653,29.40822055683733
35.07899159663866,25.93877551020408,29.404529598128132
35.07899159663866,26.775510204081634,29.400971602952147
35.07899159663866,27.612244897959183,29.397552015854707
35.07899159663866,28.448979591836736,29.394302873199017
35.07899159663866,29.285714285714285,29.391221431378227
35.07899159663866,30.122448979591837,29.388281794603195
35.07899159663866,30.95918367346939,29.385480755945785
35.07899159663866,31.795918367346935,29.382814252691137
35.07899159663866,32.63265306122449,29.380278378040654
35.07899159663866,33.46938775510204,29.37785605645727
35.07899159663866,34.30612244897959,29.37554875066683
35.07899159663866,35.14285714285714,29.373367287968236
35.07899159663866,35.97959183673469,29.371312568694936
35.07899159663866,36.816326530612244,29.369386227866194
35.07899159663866,37.6530612244898,29.36759030143147
35.07899159663866,38.48979591836735,29.365926989719203
35.07899159663866,39.3265306122449,29.364398463069065
35.07899159663866,40.16326530612245,29.363006621560377
35.07899159663866,41.0,29.36175278582405
35.825210084033614,0.0,29.555280078496544
35.825210084033614,0.8367346938775511,29.5473318706188
35.825210084033614,1.6734693877551021,29.539525061499578
35.825210084033614,2.510204081632653,29.531857051971574
35.825210084033614,3.3469387755102042,29.524327518524
35.825210084033614,4.183673469387755,29.51693722719184
35.825210084033614,5.020408163265306,29.509687357735583
35.825210084033614,5.857142857142857,29.502579077550628
35.825210084033614,6.6938775510204085,29.49561357042902
35.825210084033614,7.530612244897959,29.48879218535633
35.825210084033614,8.36734693877551,29.48211337620772
35.825210084033614,9.204081632653061,29.475578470634403
35.825210084033614,10.040816326530612,29.469194499032106
35.825210084033614,10.877551020408164,29.462964643858903
35.825210084033614,11.714285714285714,29.45689200890944
35.825210084033614,12.551020408163264,29.45097900010555
35.825210084033614,13.387755102040817,29.445247169638733
35.825210084033614,14.224489795918368,29.4396988657027
35.825210084033614,15.061224489795919,29.434307458895713
35.825210084033614,15.897959183673468,29.42906867026432
35.825210084033614,16.73469387755102,29.42397739175926
35.825210084033614,17.57142857142857,29.419028275059112
35.825210084033614,18.408163265306122,29.414216266105484
35.825210084033614,19.244897959183675,29.40953638336188
35.825210084033614,20.081632653061224,29.404983781514797
35.825210084033614,20.918367346938776,29.400554275801042
35.825210084033614,21.75510204081633,29.396244450873052
35.825210084033614,22.591836734693874,29.392052164147056
35.825210084033614,23.428571428571427,29.387957315612883
35.825210084033614,24.26530612244898,29.3839627610127
35.825210084033614,25.10204081632653,29.3800914061939
35.825210084033614,25.93877551020408,29.376348836578043
35.825210084033614,26.775510204081634,29.372741143480834
35.825210084033614,27.612244897959183,29.36927371550926
35.825210084033614,28.448979591836736,29.365978261192485
35.825210084033614,29.285714285714285,29.362852063674485
35.825210084033614,30.122448979591837,29.359869487725675
35.825210084033614,30.95918367346939,29.35702735669733
35.825210084033614,31.795918367346935,29.354321648024175
35.825210084033614,32.63265306122449,29.351748494056203
35.825210084033614,33.46938775510204,29.349290986216083
35.825210084033614,34.30612244897959,29.34695057614991
35.825210084033614,35.14285714285714,29.344737977490066
35.825210084033614,35.97959183673469,29.342654080304683
35.825210084033614,36.816326530612244,29.340700502979356
35.825210084033614,37.6530612244898,29.33887925442885
35.825210084033614,38.48979591836735,29.33719251319976
35.825210084033614,39.3265306122449,29.335642426685933
35.825210084033614,40.16326530612245,29.334230873366884
35.825210084033614,41.0,29.33295915870442
36.57142857142857,0.0,29.528730776148635
36.57142857142857,0.8367346938775511,29.52067912774768
36.57142857142857,1.6734693877551021,29.51277060944003
36.57142857142857,2.510204081632653,29.505002749301738
36.57142857142857,3.3469387755102042,29.497375161505605
36.57142857142857,4.183673469387755,29.489888694150213
36.57142857142857,5.020408163265306,29.482544484790587
36.57142857142857,5.857142857142857,29.47534367508359
36.57142857142857,6.6938775510204085,29.468287444503943
36.57142857142857,7.530612244897959,29.461377127886937
36.57142857142857,8.36734693877551,29.454611174746788
36.57142857142857,9.204081632653061,29.44799091093911
36.57142857142857,10.040816326530612,29.441523296526842
36.57142857142857,10.877551020408164,29.43521146016881
36.57142857142857,11.714285714285714,29.42905847928058
36.57142857142857,12.551020408163264,29.423066728566706
36.57142857142857,13.387755102040817,29.41725752273261
36.57142857142857,14.224489795918368,29.41163318259289
36.57142857142857,15.061224489795919,29.406167370822285
36.57142857142857,15.897959183673468,29.40085584798223
36.57142857142857,16.73469387755102,29.395693562159494
36.57142857142857,17.57142857142857,29.390675224696935
36.57142857142857,18.408163265306122,29.38579582943919
36.57142857142857,19.244897959183675,29.38105045013235
36.57142857142857,20.081632653061224,29.376434287470616
36.57142857142857,20.918367346938776,29.37194320223372
36.57142857142857,21.75510204081633,29.367573812023267
36.57142857142857,22.591836734693874,29.363323993555227
36.57142857142857,23.428571428571427,29.359173864039988
36.57142857142857,24.26530612244898,29.35512624384082
36.57142857142857,25.10204081632653,29.351203783708055
36.57142857142857,25.93877551020408,29.347412005430844
36.57142857142857,26.775510204081634,29.343756929023506
36.57142857142857,27.612244897959183,29.34024388156705
36.57142857142857,28.448979591836736,29.33690422208868
