Time (s),T_model_0_x3.0mm (°C),T_exp_0_x3.0mm (°C),T_model_1_x8.0mm (°C),T_exp_1_x8.0mm (°C),T_model_2_x13.0mm (°C),T_exp_2_x13.0mm (°C),T_model_3_x18.0mm (°C),T_exp_3_x18.0mm (°C),T_model_4_x23.0mm (°C),T_exp_4_x23.0mm (°C),T_model_5_x28.0mm (°C),T_exp_5_x28.0mm (°C),T_model_6_x33.0mm (°C),T_exp_6_x33.0mm (°C),T_model_7_x38.0mm (°C),T_exp_7_x38.0mm (°C)
227.0086920261383,29.244993355024626,29.42282,29.320307147038026,29.60587,29.347564299041863,29.5137,29.343667912126765,29.58618,29.322618960200174,29.59808,29.295480879250483,29.28824,29.270429395886808,29.37262,29.25278037295641,29.28775
227.08505702018735,29.237907719340427,29.40717,29.314920687661203,29.59387,29.34391481947866,29.50623,29.341455357717454,29.5809,29.321545563163998,29.59833,29.295251093085316,29.29172,29.27074836110791,29.37561,29.253373493604194,29.28928
227.16165900230408,29.23101257798841,29.39639,29.309521805394496,29.58514,29.340224563017507,29.49973,29.339205873201912,29.57986,29.32043831202625,29.59875,29.294989969764256,29.29163,29.27103989542321,29.37634,29.253942634800023,29.29041
227.23714399337769,29.224470100382405,29.37878,29.304217134913806,29.57538,29.336559997350584,29.49594,29.336959230165334,29.57684,29.319317486860925,29.59753,29.29470304064549,29.29163,29.271299383658494,29.37723,29.25447786016074,29.29083
227.31147384643555,29.21829713491202,29.36972,29.299024715644716,29.5668,29.332933167630372,29.49243,29.334722280101563,29.57605,29.318186969963214,29.59705,29.294392557190005,29.29184,29.271528064530976,29.37918,29.25497984566712,29.29398
227.38830399513245,29.212278725535832,29.3566,29.29371076352936,29.55313,29.32916450901392,29.48477,29.332380813517172,29.57474,29.31698878561296,29.59851,29.294042236931894,29.29453,29.271736467705608,29.3797,29.25547243691264,29.29196
227.46553301811215,29.20669503937143,29.34558,29.288446219552586,29.5444,29.325352593972653,29.47943,29.329991263505992,29.57141,29.315751184081783,29.59717,29.293659330721525,29.29398,29.271917184562234,29.38019,29.255940417920883,29.2955
227.55382084846497,29.200951909818603,29.33347,29.282562748456876,29.53519,29.320982922095013,29.47253,29.32722095332424,29.56598,29.31429699814928,29.59546,29.293184128190443,29.29565,29.272088470239034,29.38297,29.256441923234142,29.29834
227.61569690704343,29.19737432509173,29.32498,29.278549221079686,29.52719,29.31792314227681,29.46866,29.3252581640159,29.56299,29.313253648424816,29.595,29.292827455271684,29.29636,29.272186078978468,29.38409,29.256772035654876,29.29892
227.69246101379397,29.193494692401043,29.31107,29.2737233681534,29.5148,29.31414193915009,29.46249,29.32280256369709,29.56131,29.31193250796708,29.59482,29.29235811745523,29.29547,29.27228149209195,29.38385,29.257157023000754,29.30115
227.76687598228455,29.19037032025855,29.30441,29.269234638512064,29.50787,29.310503718355385,29.45728,29.32040414276236,29.55954,29.31062447290344,29.59341,29.29187498307836,29.29572,29.272346855079068,29.38498,29.257504192345536,29.30118
