Time (s),Tc (K),Th (K),Qc (W),Qh (W),Voltage (V),Current (A),Power (W)
216.55883983090834,303.0710018981724,298.26597113366506,5.660184650219831,2.019374990132126,6.122018556837181,1.234939304284658,7.560321337398275
217.23138281174965,302.95935692235616,298.2613611327531,2.503652318134648,1.121835216220441,4.185378350624933,0.8471197673092468,3.545516734482552
217.903925792591,302.617602872332,298.25580152356116,-0.506063979803639,1.031134587127764,1.5541291201153582,0.3198185296943332,0.4970392901504416
218.57646877343234,302.22131476064925,298.252167289982,-2.227951968560009,2.601345049977678,-1.4258460185302726,-0.27739116793389873,0.3955170923740117
219.24901175427365,301.93585967364027,298.25384144429717,-2.2828358769755708,5.523433522073831,-4.0793921413283245,-0.8090563010071808,3.3004579162208567
219.921554735115,301.8197748416025,298.2622115324272,-1.4366725345848739,8.66544351912898,-6.063474847083842,-1.206406134800007,7.315013253727482
220.5940977159563,301.8137612319754,298.2755004758432,-0.809312539639798,10.362038390735439,-6.962007377797557,-1.386279631853961,9.651289024657757
221.26664069679765,301.8029366213127,298.2890558554247,-1.0300860079167475,9.750159126103766,-6.653684199263195,-1.3246200386772642,8.813603421374316
221.93918367763897,301.71728865752414,298.2978784732938,-1.8453798824937666,7.0422789662797705,-5.147244085481986,-1.0233070895577516,5.267211364357921
222.6117266584803,301.59303844106813,298.29928340804156,-2.2203488723849976,3.715084351754374,-2.782517807422287,-0.5502771807911903,1.5311560545696201
223.28426963932165,301.547870082612,298.2940783881537,-1.1841145531069897,1.191414428473902,0.1426411050756301,0.03509151575663727,0.005005492586305627
223.95681262016296,301.70577535476383,298.2856660239794,1.345181558034035,0.460837062452077,2.952445713463647,0.5977877000419307,1.7649357325500907
224.6293556010043,302.08862254188807,298.27792996523743,4.606181205095827,1.1722015788352578,5.315808069075907,1.0715827172397825,5.696328054985522
225.30189858184562,302.587730945635,298.272882595109,6.957761278064949,2.2287252618578446,6.709937954423204,1.3516213584023955,9.069295452753282
225.97444156268696,303.0018087012068,298.2698276628725,7.248768232611089,2.57078498942277,6.933208047295713,1.3971460254878152,9.686704067159342
226.6469845435283,303.16095185878953,298.26660532015495,5.285852713307325,1.940090476692444,5.934946245105376,1.1976777582685694,7.1081531142822705
227.31952752436962,303.0129207657322,298.26179646348766,2.1029423138445003,1.0842761681450543,3.9190489708091683,0.793922733803618,3.1114220728150705
227.99207050521096,302.65498097644365,298.25627120997257,-0.8292508311417215,1.1543923506204048,1.2084775437682007,0.25071312506352644,0.30298118156722015
228.66461348605227,302.2654552654202,298.25303408520597,-2.32986481930336,2.8717006897919095,-1.7059655259947586,-0.3333680108486086,0.568714333977173
229.33715646689362,301.99925231096074,298.25542765908006,-2.2438870217475,5.948577389888518,-4.358817338111726,-0.8648569158948738,3.769753319988411
230.00969944773493,301.90091498243,298.2645676452875,-1.3740502140068576,8.978063905616974,-6.21867336117253,-1.2373095524334259,7.694423953242051
230.68224242857627,301.8992801692349,298.2781488344004,-0.8241719658101514,10.444057135309563,-6.987500028899329,-1.3912151567821138,9.721115948220206
231.35478540941762,301.88087293559823,298.29136564310886,-1.1583711102790017,9.516412155228275,-6.516352003457712,-1.2969819340313813,8.451590824273849
232.02732839025893,301.78627372581883,298.2993733366882,-1.9637023308075299,6.699848754056063,-4.917132522367318,-0.97711623750927,4.8046100295900205
232.69987137110027,301.66493953890415,298.30000437245366,-2.2134577065528447,3.322989917385213,-2.4052806261805677,-0.47463279762960486,1.1416250726883708
233.3724143519416,301.64041582201236,298.2941764622086,-1.0149017220744203,1.0645711679991858,0.4480200177685008,0.09639676080643564,0.04318767848932522
234.04495733278293,301.82685626259354,298.2856380769034,1.7379027690483466,0.5208671019668842,3.306112675484098,0.6688150771470627,2.2111780041107787
234.71750031362424,302.23539360324384,298.2782038805283,4.906887747918812,1.3340114838866668,5.524504904082799,1.113646441409548,6.152345226981406
235.39004329446558,302.7323494690409,298.2734932999943,7.087660470481158,2.357531610671848,6.802503382244093,1.3704372292341669,9.322403887018643
236.06258627530693,303.12179652917473,298.27053129063904,7.091515550284263,2.5740708209056526,6.876281971879516,1.3859925547076775,9.530475617095636
236.73512925614824,303.24296378108977,298.267162889316,4.931512407480609,1.867816836692028,5.753650528056233,1.1615565469393798,6.683190439664937
237.40767223698958,303.06030814567447,298.26215777236865,1.6212699534545345,1.0487319372201165,3.580231886851553,0.7262055478632631,2.599984258868556
238.0802152178309,302.6863772500782,298.256737024028,-1.1331776434488718,1.3028053417213434,0.8541269301515019,0.17985465117059754,0.1536187010778117
238.75275819867224,302.3054683383019,298.2540847604161,-2.4404059930382855,3.2822976438342484,-2.112123561287293,-0.4145792082550928,0.8756425137754129
239.42530117951355,302.06013492509936,298.25733335998,-2.188626724243127,6.386590567389857,-4.637182717253731,-0.9204511058417518,4.268299960086456
240.0978441603549,301.97959476196957,298.2672266607856,-1.2987268569918502,9.313701831218378,-6.384191230335459,-1.2702838697018695,8.109735140987265
240.77038714119624,301.9808355453226,298.28100616992225,-0.8493192895603259,10.493853342578742,-6.997563438126666,-1.393071022773119,9.748102855670897
241.44293012203755,301.95503070202597,298.29384354695287,-1.2749708569364804,9.302423055751484,-6.388342895741161,-1.2712177131674478,8.12097464685359
242.1154731028789,301.85328352979207,298.30108297348414,-2.088892381491715,6.278618249543983,-4.628905046482888,-0.9192983165268159,4.2553446165942015
242.7880160837202,301.73470743265904,298.30062172618676,-2.1949020172378493,3.0491804012383605,-2.1178242655444985,-0.416961467103594,0.8830511128290256
243.46055906456155,301.73072136245617,298.294208454488,-0.7909221718617089,0.9357185530485714,0.7989522861251517,0.16681480332943868,0.1332770684795726
